Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1417	25000	125000
2	Spectrogram 1	1	0.1715	0.3123	25000	125000
3	Spectrogram 1	1	0.4318	0.4958	25000	125000
4	Spectrogram 1	1	0.6494	0.7305	25000	125000
5	Spectrogram 1	1	0.7859	0.9481	25000	125000
6	Spectrogram 1	1	0.9694	1.123	25000	125000
7	Spectrogram 1	1	1.1401	1.2211	25000	125000
8	Spectrogram 1	1	1.2382	1.3961	25000	125000
9	Spectrogram 1	1	1.4174	1.4899	25000	125000
10	Spectrogram 1	1	1.5155	1.5753	25000	125000
11	Spectrogram 1	1	1.6051	1.6734	25000	125000
12	Spectrogram 1	1	1.6819	1.7715	25000	125000
13	Spectrogram 1	1	1.8739	1.9422	25000	125000
