Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.3593	0.4318	25000	125000
2	Spectrogram 1	1	0.4787	0.5427	25000	125000
3	Spectrogram 1	1	0.7091	0.7646	25000	125000
4	Spectrogram 1	1	0.803	0.8585	25000	125000
5	Spectrogram 1	1	0.8969	0.9609	25000	125000
6	Spectrogram 1	1	0.9907	1.1315	25000	125000
7	Spectrogram 1	1	1.1571	1.2425	25000	125000
8	Spectrogram 1	1	1.3747	1.4814	25000	125000
9	Spectrogram 1	1	1.507	1.6393	25000	125000
10	Spectrogram 1	1	1.6691	1.827	25000	125000
11	Spectrogram 1	1	1.8526	1.9678	25000	125000
