Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0777	25000	125000
2	Spectrogram 1	1	0.0947	0.1715	25000	125000
3	Spectrogram 1	1	0.3209	0.4105	25000	125000
4	Spectrogram 1	1	0.4531	0.5257	25000	125000
5	Spectrogram 1	1	0.5641	0.7134	25000	125000
6	Spectrogram 1	1	0.7262	0.8798	25000	125000
7	Spectrogram 1	1	0.9054	1.059	25000	125000
8	Spectrogram 1	1	1.0889	1.2638	25000	125000
9	Spectrogram 1	1	1.4046	1.5326	25000	125000
10	Spectrogram 1	1	1.5497	1.6435	25000	125000
11	Spectrogram 1	1	1.6777	1.8355	25000	125000
12	Spectrogram 1	1	1.8697	1.9763	25000	125000
