Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0862	25000	125000
2	Spectrogram 1	1	0.2099	0.3081	25000	125000
3	Spectrogram 1	1	0.3294	0.4019	25000	125000
4	Spectrogram 1	1	0.4446	0.5001	25000	125000
5	Spectrogram 1	1	0.5171	0.5811	25000	125000
6	Spectrogram 1	1	0.6153	0.6707	25000	125000
7	Spectrogram 1	1	0.7945	0.8798	25000	125000
8	Spectrogram 1	1	0.9097	1.0035	25000	125000
9	Spectrogram 1	1	1.1955	1.2723	25000	125000
10	Spectrogram 1	1	1.3065	1.3961	25000	125000
11	Spectrogram 1	1	1.4089	1.4771	25000	125000
12	Spectrogram 1	1	1.4899	1.6307	25000	125000
13	Spectrogram 1	1	1.8185	1.9465	25000	125000
14	Spectrogram 1	1	1.9635	1.9763	25000	125000
