Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.2569	0.3422	25000	125000
2	Spectrogram 1	1	0.3849	0.4275	25000	125000
3	Spectrogram 1	1	0.4915	0.5385	25000	125000
4	Spectrogram 1	1	0.6153	0.7561	25000	125000
5	Spectrogram 1	1	0.7774	0.9225	25000	125000
6	Spectrogram 1	1	0.9438	0.9907	25000	125000
7	Spectrogram 1	1	1.0121	1.0633	25000	125000
8	Spectrogram 1	1	1.1145	1.1998	25000	125000
9	Spectrogram 1	1	1.2254	1.3662	25000	125000
10	Spectrogram 1	1	1.4089	1.4729	25000	125000
