Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0606	25000	125000
2	Spectrogram 1	1	0.0777	0.2441	25000	125000
3	Spectrogram 1	1	0.2697	0.3678	25000	125000
4	Spectrogram 1	1	0.419	0.5342	25000	125000
5	Spectrogram 1	1	0.5641	0.6793	25000	125000
6	Spectrogram 1	1	0.7177	0.8542	25000	125000
7	Spectrogram 1	1	0.8883	0.9438	25000	125000
8	Spectrogram 1	1	0.9822	1.1657	25000	125000
9	Spectrogram 1	1	1.1827	1.251	25000	125000
10	Spectrogram 1	1	1.2894	1.4131	25000	125000
11	Spectrogram 1	1	1.4473	1.5283	25000	125000
12	Spectrogram 1	1	1.5539	1.6009	25000	125000
13	Spectrogram 1	1	1.6478	1.7161	25000	125000
14	Spectrogram 1	1	1.7331	1.8526	25000	125000
