Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1374	25000	125000
2	Spectrogram 1	1	0.1715	0.2313	25000	125000
3	Spectrogram 1	1	0.4403	0.5726	25000	125000
4	Spectrogram 1	1	0.5982	0.7603	25000	125000
5	Spectrogram 1	1	0.803	0.9481	25000	125000
6	Spectrogram 1	1	0.9822	1.1614	25000	125000
7	Spectrogram 1	1	1.2126	1.2937	25000	125000
8	Spectrogram 1	1	1.3321	1.4089	25000	125000
9	Spectrogram 1	1	1.443	1.6051	25000	125000
10	Spectrogram 1	1	1.7374	1.8867	25000	125000
11	Spectrogram 1	1	1.9337	1.9763	25000	125000
