Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0691	25000	125000
2	Spectrogram 1	1	0.1203	0.2611	25000	125000
3	Spectrogram 1	1	0.2867	0.4531	25000	125000
4	Spectrogram 1	1	0.4787	0.5641	25000	125000
5	Spectrogram 1	1	0.7049	0.9225	25000	125000
6	Spectrogram 1	1	0.9651	1.1187	25000	125000
7	Spectrogram 1	1	1.1614	1.2595	25000	125000
8	Spectrogram 1	1	1.2809	1.4046	25000	125000
9	Spectrogram 1	1	1.4345	1.6051	25000	125000
10	Spectrogram 1	1	1.635	1.7715	25000	125000
11	Spectrogram 1	1	1.7929	1.9379	25000	125000
12	Spectrogram 1	1	1.9678	1.9763	25000	125000
