Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.2611	0.3934	25000	125000
2	Spectrogram 1	1	0.419	0.5897	25000	125000
3	Spectrogram 1	1	0.6195	0.7091	25000	125000
4	Spectrogram 1	1	0.7561	0.8243	25000	125000
5	Spectrogram 1	1	0.8713	1.0505	25000	125000
6	Spectrogram 1	1	1.0846	1.2553	25000	125000
7	Spectrogram 1	1	1.2851	1.4558	25000	125000
8	Spectrogram 1	1	1.4899	1.635	25000	125000
9	Spectrogram 1	1	1.6734	1.8611	25000	125000
10	Spectrogram 1	1	1.8953	1.9763	25000	125000
