Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0606	0.2014	25000	125000
2	Spectrogram 1	1	0.2526	0.3806	25000	125000
3	Spectrogram 1	1	0.4233	0.547	25000	125000
4	Spectrogram 1	1	0.5769	0.6921	25000	125000
5	Spectrogram 1	1	0.7262	0.803	25000	125000
6	Spectrogram 1	1	0.9907	1.1699	25000	125000
7	Spectrogram 1	1	1.2126	1.3363	25000	125000
8	Spectrogram 1	1	1.3705	1.4686	25000	125000
9	Spectrogram 1	1	1.4985	1.6307	25000	125000
10	Spectrogram 1	1	1.6691	1.8185	25000	125000
11	Spectrogram 1	1	1.9166	1.9763	25000	125000
