Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0563	25000	125000
2	Spectrogram 1	1	0.0649	0.1374	25000	125000
3	Spectrogram 1	1	0.1459	0.2441	25000	125000
4	Spectrogram 1	1	0.2526	0.2995	25000	125000
5	Spectrogram 1	1	0.3294	0.3849	25000	125000
6	Spectrogram 1	1	0.4403	0.5001	25000	125000
7	Spectrogram 1	1	0.5427	0.6067	25000	125000
8	Spectrogram 1	1	0.7433	0.9097	25000	125000
9	Spectrogram 1	1	0.9353	1.1102	25000	125000
10	Spectrogram 1	1	1.1315	1.3107	25000	125000
11	Spectrogram 1	1	1.3363	1.5198	25000	125000
12	Spectrogram 1	1	1.5539	1.7417	25000	125000
13	Spectrogram 1	1	1.7758	1.9763	25000	125000
