Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0862	25000	125000
2	Spectrogram 1	1	0.0947	0.2569	25000	125000
3	Spectrogram 1	1	0.2825	0.4446	25000	125000
4	Spectrogram 1	1	0.4745	0.5769	25000	125000
5	Spectrogram 1	1	0.6025	0.7305	25000	125000
6	Spectrogram 1	1	0.7731	0.9865	25000	125000
7	Spectrogram 1	1	1.0121	1.1571	25000	125000
8	Spectrogram 1	1	1.1785	1.3107	25000	125000
9	Spectrogram 1	1	1.3235	1.4729	25000	125000
10	Spectrogram 1	1	1.4899	1.6649	25000	125000
11	Spectrogram 1	1	1.6947	1.8185	25000	125000
12	Spectrogram 1	1	1.8611	1.955	25000	125000
13	Spectrogram 1	1	1.9678	1.9763	25000	125000
