Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0649	0.2526	25000	125000
2	Spectrogram 1	1	0.291	0.4617	25000	125000
3	Spectrogram 1	1	0.5811	0.7091	25000	125000
4	Spectrogram 1	1	0.7561	0.8627	25000	125000
5	Spectrogram 1	1	0.9054	1.0633	25000	125000
6	Spectrogram 1	1	1.1059	1.2766	25000	125000
7	Spectrogram 1	1	1.3065	1.3662	25000	125000
8	Spectrogram 1	1	1.4003	1.4601	25000	125000
9	Spectrogram 1	1	1.4899	1.5497	25000	125000
10	Spectrogram 1	1	1.6649	1.7246	25000	125000
11	Spectrogram 1	1	1.7758	1.8398	25000	125000
12	Spectrogram 1	1	1.9635	1.9763	25000	125000
