Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0435	25000	125000
2	Spectrogram 1	1	0.0862	0.1374	25000	125000
3	Spectrogram 1	1	0.2057	0.2953	25000	125000
4	Spectrogram 1	1	0.3251	0.4574	25000	125000
5	Spectrogram 1	1	0.6835	0.7347	25000	125000
6	Spectrogram 1	1	0.8158	0.9694	25000	125000
7	Spectrogram 1	1	1.0889	1.1571	25000	125000
8	Spectrogram 1	1	1.1913	1.2425	25000	125000
9	Spectrogram 1	1	1.2894	1.3278	25000	125000
10	Spectrogram 1	1	1.7971	1.8355	25000	125000
11	Spectrogram 1	1	1.9038	1.9379	25000	125000
