Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1203	0.1886	25000	125000
2	Spectrogram 1	1	0.2398	0.2953	25000	125000
3	Spectrogram 1	1	0.3294	0.3806	25000	125000
4	Spectrogram 1	1	0.4702	0.5257	25000	125000
5	Spectrogram 1	1	0.5513	0.6622	25000	125000
6	Spectrogram 1	1	0.6878	0.7689	25000	125000
7	Spectrogram 1	1	0.7987	0.867	25000	125000
8	Spectrogram 1	1	0.9225	0.9865	25000	125000
9	Spectrogram 1	1	1.4814	1.5667	25000	125000
10	Spectrogram 1	1	1.8697	1.9593	25000	125000
