Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0947	25000	125000
2	Spectrogram 1	1	0.1246	0.3123	25000	125000
3	Spectrogram 1	1	0.3337	0.5001	25000	125000
4	Spectrogram 1	1	0.5214	0.6238	25000	125000
5	Spectrogram 1	1	0.7006	0.8115	25000	125000
6	Spectrogram 1	1	0.8499	0.9651	25000	125000
7	Spectrogram 1	1	0.9822	1.0547	25000	125000
8	Spectrogram 1	1	1.0633	1.251	25000	125000
9	Spectrogram 1	1	1.6563	1.7801	25000	125000
10	Spectrogram 1	1	1.8099	1.8867	25000	125000
11	Spectrogram 1	1	1.955	1.9763	25000	125000
