Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1075	0.1587	25000	125000
2	Spectrogram 1	1	0.2057	0.2483	25000	125000
3	Spectrogram 1	1	0.3934	0.4318	25000	125000
4	Spectrogram 1	1	0.5001	0.5427	25000	125000
5	Spectrogram 1	1	0.611	0.6494	25000	125000
6	Spectrogram 1	1	0.7177	0.7561	25000	125000
7	Spectrogram 1	1	0.8371	0.8755	25000	125000
8	Spectrogram 1	1	0.9267	1.0291	25000	125000
9	Spectrogram 1	1	1.1699	1.2169	25000	125000
10	Spectrogram 1	1	1.2638	1.3235	25000	125000
11	Spectrogram 1	1	1.3619	1.4217	25000	125000
12	Spectrogram 1	1	1.5625	1.6009	25000	125000
