Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0435	0.1886	25000	125000
2	Spectrogram 1	1	0.2313	0.2953	25000	125000
3	Spectrogram 1	1	0.3379	0.3977	25000	125000
4	Spectrogram 1	1	0.4318	0.5299	25000	125000
5	Spectrogram 1	1	0.5641	0.6195	25000	125000
6	Spectrogram 1	1	0.7987	0.9395	25000	125000
7	Spectrogram 1	1	0.9779	1.123	25000	125000
8	Spectrogram 1	1	1.1614	1.3491	25000	125000
9	Spectrogram 1	1	1.5454	1.6179	25000	125000
10	Spectrogram 1	1	1.8654	1.9763	25000	125000
