Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0563	25000	125000
2	Spectrogram 1	1	0.1801	0.3337	25000	125000
3	Spectrogram 1	1	0.4318	0.6537	25000	125000
4	Spectrogram 1	1	0.7219	0.8713	25000	125000
5	Spectrogram 1	1	0.9438	1.0803	25000	125000
6	Spectrogram 1	1	1.2339	1.2979	25000	125000
7	Spectrogram 1	1	1.3577	1.4217	25000	125000
8	Spectrogram 1	1	1.5155	1.6222	25000	125000
9	Spectrogram 1	1	1.699	1.7502	25000	125000
10	Spectrogram 1	1	1.9465	1.9763	25000	125000
