Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0435	25000	125000
2	Spectrogram 1	1	0.2825	0.3337	25000	125000
3	Spectrogram 1	1	0.3934	0.4873	25000	125000
4	Spectrogram 1	1	0.5043	0.5598	25000	125000
5	Spectrogram 1	1	0.6067	0.6963	25000	125000
6	Spectrogram 1	1	1.0377	1.123	25000	125000
7	Spectrogram 1	1	1.1571	1.2297	25000	125000
8	Spectrogram 1	1	1.2766	1.3193	25000	125000
9	Spectrogram 1	1	1.379	1.443	25000	125000
10	Spectrogram 1	1	1.4771	1.5539	25000	125000
11	Spectrogram 1	1	1.5881	1.6777	25000	125000
12	Spectrogram 1	1	1.699	1.7459	25000	125000
13	Spectrogram 1	1	1.7886	1.827	25000	125000
14	Spectrogram 1	1	1.891	1.9422	25000	125000
