Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0606	0.1203	25000	125000
2	Spectrogram 1	1	0.1758	0.2441	25000	125000
3	Spectrogram 1	1	0.3294	0.4915	25000	125000
4	Spectrogram 1	1	0.6409	0.7945	25000	125000
5	Spectrogram 1	1	0.8201	0.9395	25000	125000
6	Spectrogram 1	1	0.9694	1.0547	25000	125000
7	Spectrogram 1	1	1.0803	1.1827	25000	125000
8	Spectrogram 1	1	1.2041	1.2681	25000	125000
9	Spectrogram 1	1	1.3961	1.4686	25000	125000
10	Spectrogram 1	1	1.5113	1.5923	25000	125000
11	Spectrogram 1	1	1.6179	1.699	25000	125000
12	Spectrogram 1	1	1.7886	1.8739	25000	125000
