Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0563	0.2782	25000	125000
2	Spectrogram 1	1	0.3294	0.3806	25000	125000
3	Spectrogram 1	1	0.3934	0.5086	25000	125000
4	Spectrogram 1	1	0.5555	0.6323	25000	125000
5	Spectrogram 1	1	0.6963	0.7689	25000	125000
6	Spectrogram 1	1	0.8286	0.995	25000	125000
7	Spectrogram 1	1	1.0462	1.1315	25000	125000
8	Spectrogram 1	1	1.2382	1.3449	25000	125000
9	Spectrogram 1	1	1.3961	1.4686	25000	125000
10	Spectrogram 1	1	1.5155	1.5795	25000	125000
11	Spectrogram 1	1	1.6563	1.7971	25000	125000
12	Spectrogram 1	1	1.9209	1.9763	25000	125000
