Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0606	25000	125000
2	Spectrogram 1	1	0.1289	0.3123	25000	125000
3	Spectrogram 1	1	0.3337	0.4318	25000	125000
4	Spectrogram 1	1	0.5683	0.6366	25000	125000
5	Spectrogram 1	1	0.675	0.7518	25000	125000
6	Spectrogram 1	1	0.7774	0.8926	25000	125000
7	Spectrogram 1	1	0.9054	1.0462	25000	125000
8	Spectrogram 1	1	1.0718	1.2467	25000	125000
9	Spectrogram 1	1	1.2681	1.3875	25000	125000
10	Spectrogram 1	1	1.4046	1.571	25000	125000
11	Spectrogram 1	1	1.6009	1.7715	25000	125000
12	Spectrogram 1	1	1.8057	1.9721	25000	125000
