Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.035	0.1374	25000	125000
2	Spectrogram 1	1	0.1886	0.2654	25000	125000
3	Spectrogram 1	1	0.2995	0.4275	25000	125000
4	Spectrogram 1	1	0.4574	0.6366	25000	125000
5	Spectrogram 1	1	0.6579	0.7134	25000	125000
6	Spectrogram 1	1	0.7518	0.8499	25000	125000
7	Spectrogram 1	1	0.8798	0.9353	25000	125000
8	Spectrogram 1	1	1.1273	1.2083	25000	125000
9	Spectrogram 1	1	1.2681	1.4387	25000	125000
10	Spectrogram 1	1	1.4857	1.6435	25000	125000
11	Spectrogram 1	1	1.7118	1.7929	25000	125000
12	Spectrogram 1	1	1.8355	1.9251	25000	125000
