Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.099	25000	125000
2	Spectrogram 1	1	0.1075	0.2526	25000	125000
3	Spectrogram 1	1	0.2654	0.3422	25000	125000
4	Spectrogram 1	1	0.3593	0.4531	25000	125000
5	Spectrogram 1	1	0.4745	0.547	25000	125000
6	Spectrogram 1	1	0.5641	0.6409	25000	125000
7	Spectrogram 1	1	0.6793	0.7219	25000	125000
8	Spectrogram 1	1	0.7945	0.931	25000	125000
9	Spectrogram 1	1	0.9779	1.1529	25000	125000
10	Spectrogram 1	1	1.187	1.3406	25000	125000
11	Spectrogram 1	1	1.3662	1.6009	25000	125000
12	Spectrogram 1	1	1.6179	1.7033	25000	125000
13	Spectrogram 1	1	1.7417	1.8611	25000	125000
14	Spectrogram 1	1	1.8739	1.9678	25000	125000
