Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.035	0.1715	25000	125000
2	Spectrogram 1	1	0.2185	0.3507	25000	125000
3	Spectrogram 1	1	0.3806	0.4531	25000	125000
4	Spectrogram 1	1	0.483	0.5598	25000	125000
5	Spectrogram 1	1	0.5854	0.6494	25000	125000
6	Spectrogram 1	1	0.6793	0.7689	25000	125000
7	Spectrogram 1	1	0.7945	0.8755	25000	125000
8	Spectrogram 1	1	1.0675	1.1529	25000	125000
9	Spectrogram 1	1	1.2041	1.3747	25000	125000
10	Spectrogram 1	1	1.4174	1.5539	25000	125000
11	Spectrogram 1	1	1.6009	1.7929	25000	125000
12	Spectrogram 1	1	1.8398	1.955	25000	125000
