Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0905	25000	125000
2	Spectrogram 1	1	0.1331	0.2014	25000	125000
3	Spectrogram 1	1	0.2398	0.3123	25000	125000
4	Spectrogram 1	1	0.355	0.419	25000	125000
5	Spectrogram 1	1	0.4574	0.5257	25000	125000
6	Spectrogram 1	1	0.5555	0.7347	25000	125000
7	Spectrogram 1	1	0.7561	0.8798	25000	125000
8	Spectrogram 1	1	0.9182	1.0163	25000	125000
9	Spectrogram 1	1	1.3662	1.4259	25000	125000
10	Spectrogram 1	1	1.6009	1.6478	25000	125000
11	Spectrogram 1	1	1.7075	1.7545	25000	125000
12	Spectrogram 1	1	1.8313	1.8825	25000	125000
