Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.163	0.2313	25000	125000
2	Spectrogram 1	1	0.2739	0.3294	25000	125000
3	Spectrogram 1	1	0.6494	0.7049	25000	125000
4	Spectrogram 1	1	0.9139	0.9779	25000	125000
5	Spectrogram 1	1	1.0078	1.0718	25000	125000
6	Spectrogram 1	1	1.4771	1.5497	25000	125000
7	Spectrogram 1	1	1.5753	1.6691	25000	125000
8	Spectrogram 1	1	1.6905	1.763	25000	125000
9	Spectrogram 1	1	1.7929	1.8697	25000	125000
10	Spectrogram 1	1	1.9038	1.9763	25000	125000
