Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0265	0.1203	25000	125000
2	Spectrogram 1	1	0.1801	0.2483	25000	125000
3	Spectrogram 1	1	0.4233	0.4659	25000	125000
4	Spectrogram 1	1	0.7561	0.9011	25000	125000
5	Spectrogram 1	1	1.1358	1.2382	25000	125000
6	Spectrogram 1	1	1.2809	1.3235	25000	125000
7	Spectrogram 1	1	1.4003	1.5326	25000	125000
8	Spectrogram 1	1	1.5966	1.7289	25000	125000
9	Spectrogram 1	1	1.763	1.8057	25000	125000
10	Spectrogram 1	1	1.8654	1.9763	25000	125000
