Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1545	25000	125000
2	Spectrogram 1	1	0.2057	0.2739	25000	125000
3	Spectrogram 1	1	0.3422	0.5299	25000	125000
4	Spectrogram 1	1	0.5641	0.7091	25000	125000
5	Spectrogram 1	1	0.7603	0.867	25000	125000
6	Spectrogram 1	1	1.0931	1.1443	25000	125000
7	Spectrogram 1	1	1.2297	1.3193	25000	125000
8	Spectrogram 1	1	1.3662	1.571	25000	125000
9	Spectrogram 1	1	1.6222	1.8185	25000	125000
10	Spectrogram 1	1	1.8739	1.9507	25000	125000
