Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0521	25000	125000
2	Spectrogram 1	1	0.0777	0.1417	25000	125000
3	Spectrogram 1	1	0.1801	0.3166	25000	125000
4	Spectrogram 1	1	0.3465	0.4275	25000	125000
5	Spectrogram 1	1	0.4659	0.6025	25000	125000
6	Spectrogram 1	1	0.7219	0.8926	25000	125000
7	Spectrogram 1	1	0.931	1.0078	25000	125000
8	Spectrogram 1	1	1.0505	1.0889	25000	125000
9	Spectrogram 1	1	1.5753	1.6905	25000	125000
10	Spectrogram 1	1	1.7374	1.891	25000	125000
