Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1929	0.2313	25000	125000
2	Spectrogram 1	1	0.2697	0.3166	25000	125000
3	Spectrogram 1	1	0.3593	0.4105	25000	125000
4	Spectrogram 1	1	0.5214	0.5641	25000	125000
5	Spectrogram 1	1	0.6494	0.6921	25000	125000
6	Spectrogram 1	1	0.867	0.9182	25000	125000
7	Spectrogram 1	1	1.3065	1.3491	25000	125000
8	Spectrogram 1	1	1.4259	1.4686	25000	125000
9	Spectrogram 1	1	1.5411	1.5881	25000	125000
10	Spectrogram 1	1	1.635	1.699	25000	125000
11	Spectrogram 1	1	1.7417	1.7971	25000	125000
12	Spectrogram 1	1	1.8739	1.9763	25000	125000
