Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0862	25000	125000
2	Spectrogram 1	1	0.1289	0.1843	25000	125000
3	Spectrogram 1	1	0.2185	0.2697	25000	125000
4	Spectrogram 1	1	0.3123	0.355	25000	125000
5	Spectrogram 1	1	0.4019	0.4787	25000	125000
6	Spectrogram 1	1	0.5171	0.5769	25000	125000
7	Spectrogram 1	1	0.6195	0.6793	25000	125000
8	Spectrogram 1	1	0.7987	0.8627	25000	125000
9	Spectrogram 1	1	0.9054	0.9737	25000	125000
10	Spectrogram 1	1	1.0163	1.0718	25000	125000
11	Spectrogram 1	1	1.1102	1.1614	25000	125000
12	Spectrogram 1	1	1.2041	1.3193	25000	125000
13	Spectrogram 1	1	1.3449	1.4131	25000	125000
14	Spectrogram 1	1	1.443	1.4942	25000	125000
15	Spectrogram 1	1	1.5326	1.5881	25000	125000
16	Spectrogram 1	1	1.6222	1.6734	25000	125000
17	Spectrogram 1	1	1.7161	1.7587	25000	125000
