Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0905	25000	125000
2	Spectrogram 1	1	0.1161	0.1971	25000	125000
3	Spectrogram 1	1	0.355	0.4275	25000	125000
4	Spectrogram 1	1	0.4745	0.5299	25000	125000
5	Spectrogram 1	1	0.7006	0.7603	25000	125000
6	Spectrogram 1	1	0.7689	0.8158	25000	125000
7	Spectrogram 1	1	0.8841	0.9609	25000	125000
8	Spectrogram 1	1	0.9993	1.1443	25000	125000
9	Spectrogram 1	1	1.187	1.3065	25000	125000
10	Spectrogram 1	1	1.4643	1.5497	25000	125000
11	Spectrogram 1	1	1.5881	1.6606	25000	125000
12	Spectrogram 1	1	1.8014	1.8526	25000	125000
13	Spectrogram 1	1	1.9038	1.9763	25000	125000
