Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0606	25000	125000
2	Spectrogram 1	1	0.0947	0.2825	25000	125000
3	Spectrogram 1	1	0.3209	0.5427	25000	125000
4	Spectrogram 1	1	0.6067	0.8243	25000	125000
5	Spectrogram 1	1	0.8585	1.0419	25000	125000
6	Spectrogram 1	1	1.0803	1.1742	25000	125000
7	Spectrogram 1	1	1.2083	1.3449	25000	125000
8	Spectrogram 1	1	1.3577	1.507	25000	125000
9	Spectrogram 1	1	1.5369	1.7075	25000	125000
10	Spectrogram 1	1	1.7417	1.8697	25000	125000
11	Spectrogram 1	1	1.9038	1.9763	25000	125000
