Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.4531	0.5683	25000	125000
2	Spectrogram 1	1	0.6025	0.7134	25000	125000
3	Spectrogram 1	1	0.739	0.8755	25000	125000
4	Spectrogram 1	1	0.9054	0.9566	25000	125000
5	Spectrogram 1	1	0.995	1.0718	25000	125000
6	Spectrogram 1	1	1.0974	1.1699	25000	125000
7	Spectrogram 1	1	1.1955	1.2937	25000	125000
8	Spectrogram 1	1	1.5454	1.6393	25000	125000
9	Spectrogram 1	1	1.6649	1.7374	25000	125000
10	Spectrogram 1	1	1.7758	1.891	25000	125000
11	Spectrogram 1	1	1.9166	1.9763	25000	125000
