Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0307	25000	125000
2	Spectrogram 1	1	0.0649	0.2825	25000	125000
3	Spectrogram 1	1	0.675	0.803	25000	125000
4	Spectrogram 1	1	0.9225	1.1145	25000	125000
5	Spectrogram 1	1	1.1443	1.1955	25000	125000
6	Spectrogram 1	1	1.2254	1.3918	25000	125000
7	Spectrogram 1	1	1.4814	1.5625	25000	125000
8	Spectrogram 1	1	1.571	1.6563	25000	125000
9	Spectrogram 1	1	1.6777	1.7374	25000	125000
10	Spectrogram 1	1	1.7715	1.8611	25000	125000
