Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.2867	0.3379	25000	125000
2	Spectrogram 1	1	0.3721	0.5043	25000	125000
3	Spectrogram 1	1	0.5257	0.5982	25000	125000
4	Spectrogram 1	1	0.6366	0.7731	25000	125000
5	Spectrogram 1	1	0.8073	0.9054	25000	125000
6	Spectrogram 1	1	0.9353	1.0377	25000	125000
7	Spectrogram 1	1	1.0633	1.1529	25000	125000
8	Spectrogram 1	1	1.1785	1.2851	25000	125000
9	Spectrogram 1	1	1.3065	1.3961	25000	125000
10	Spectrogram 1	1	1.5198	1.5667	25000	125000
11	Spectrogram 1	1	1.6947	1.7715	25000	125000
12	Spectrogram 1	1	1.955	1.9763	25000	125000
