Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0307	0.099	25000	125000
2	Spectrogram 1	1	0.1502	0.2313	25000	125000
3	Spectrogram 1	1	0.2825	0.3209	25000	125000
4	Spectrogram 1	1	0.3977	0.4745	25000	125000
5	Spectrogram 1	1	0.5257	0.5939	25000	125000
6	Spectrogram 1	1	0.6537	0.7219	25000	125000
7	Spectrogram 1	1	0.7987	0.8841	25000	125000
8	Spectrogram 1	1	0.9481	1.1273	25000	125000
9	Spectrogram 1	1	1.1614	1.2297	25000	125000
10	Spectrogram 1	1	1.2894	1.4089	25000	125000
11	Spectrogram 1	1	1.4473	1.5198	25000	125000
