Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.2782	0.4105	25000	125000
2	Spectrogram 1	1	0.4446	0.5427	25000	125000
3	Spectrogram 1	1	0.5683	0.7945	25000	125000
4	Spectrogram 1	1	0.8286	1.0035	25000	125000
5	Spectrogram 1	1	1.0377	1.1358	25000	125000
6	Spectrogram 1	1	1.1699	1.2297	25000	125000
7	Spectrogram 1	1	1.2851	1.3449	25000	125000
8	Spectrogram 1	1	1.3961	1.5411	25000	125000
9	Spectrogram 1	1	1.5881	1.7203	25000	125000
10	Spectrogram 1	1	1.763	1.8611	25000	125000
11	Spectrogram 1	1	1.8995	1.9379	25000	125000
