Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0521	0.2355	25000	125000
2	Spectrogram 1	1	0.2654	0.3891	25000	125000
3	Spectrogram 1	1	0.4233	0.5043	25000	125000
4	Spectrogram 1	1	0.5385	0.611	25000	125000
5	Spectrogram 1	1	0.6579	0.7219	25000	125000
6	Spectrogram 1	1	0.7646	0.8542	25000	125000
7	Spectrogram 1	1	0.8841	1.0078	25000	125000
8	Spectrogram 1	1	1.0377	1.1145	25000	125000
9	Spectrogram 1	1	1.1358	1.1998	25000	125000
10	Spectrogram 1	1	1.2297	1.4046	25000	125000
11	Spectrogram 1	1	1.4217	1.507	25000	125000
12	Spectrogram 1	1	1.5283	1.5881	25000	125000
13	Spectrogram 1	1	1.6137	1.6649	25000	125000
14	Spectrogram 1	1	1.699	1.7545	25000	125000
15	Spectrogram 1	1	1.8739	1.9166	25000	125000
