Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.5726	0.7006	25000	125000
2	Spectrogram 1	1	0.7219	0.7859	25000	125000
3	Spectrogram 1	1	0.8201	0.9139	25000	125000
4	Spectrogram 1	1	0.9267	1.0633	25000	125000
5	Spectrogram 1	1	1.0931	1.1443	25000	125000
6	Spectrogram 1	1	1.1827	1.2425	25000	125000
7	Spectrogram 1	1	1.2809	1.4302	25000	125000
8	Spectrogram 1	1	1.4515	1.5966	25000	125000
9	Spectrogram 1	1	1.6222	1.763	25000	125000
10	Spectrogram 1	1	1.827	1.9763	25000	125000
