Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1331	25000	125000
2	Spectrogram 1	1	0.1929	0.3934	25000	125000
3	Spectrogram 1	1	0.419	0.5214	25000	125000
4	Spectrogram 1	1	0.547	0.6366	25000	125000
5	Spectrogram 1	1	0.6665	0.7561	25000	125000
6	Spectrogram 1	1	0.7945	0.9566	25000	125000
7	Spectrogram 1	1	0.9907	1.0419	25000	125000
8	Spectrogram 1	1	1.0718	1.1529	25000	125000
9	Spectrogram 1	1	1.187	1.2766	25000	125000
10	Spectrogram 1	1	1.3235	1.4217	25000	125000
11	Spectrogram 1	1	1.4515	1.5667	25000	125000
12	Spectrogram 1	1	1.6051	1.7374	25000	125000
13	Spectrogram 1	1	1.7929	1.9251	25000	125000
