Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1587	0.2782	25000	125000
2	Spectrogram 1	1	0.3209	0.3763	25000	125000
3	Spectrogram 1	1	0.4531	0.5129	25000	125000
4	Spectrogram 1	1	0.6622	0.7134	25000	125000
5	Spectrogram 1	1	0.7646	0.8243	25000	125000
6	Spectrogram 1	1	0.8883	0.9353	25000	125000
7	Spectrogram 1	1	1.3278	1.4003	25000	125000
8	Spectrogram 1	1	1.4857	1.5411	25000	125000
9	Spectrogram 1	1	1.9123	1.9465	25000	125000
10	Spectrogram 1	1	1.9635	1.9763	25000	125000
