Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0521	25000	125000
2	Spectrogram 1	1	0.0862	0.1459	25000	125000
3	Spectrogram 1	1	0.1673	0.2825	25000	125000
4	Spectrogram 1	1	0.2953	0.355	25000	125000
5	Spectrogram 1	1	0.3891	0.4489	25000	125000
6	Spectrogram 1	1	0.4915	0.5726	25000	125000
7	Spectrogram 1	1	0.6025	0.6537	25000	125000
8	Spectrogram 1	1	0.6878	0.7475	25000	125000
9	Spectrogram 1	1	0.7774	0.8243	25000	125000
10	Spectrogram 1	1	0.867	0.9097	25000	125000
11	Spectrogram 1	1	0.9481	1.0121	25000	125000
12	Spectrogram 1	1	1.4899	1.6265	25000	125000
13	Spectrogram 1	1	1.6521	1.7715	25000	125000
14	Spectrogram 1	1	1.7971	1.8526	25000	125000
15	Spectrogram 1	1	1.8995	1.955	25000	125000
