Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1715	25000	125000
2	Spectrogram 1	1	0.1929	0.3721	25000	125000
3	Spectrogram 1	1	0.3934	0.5001	25000	125000
4	Spectrogram 1	1	0.5129	0.5982	25000	125000
5	Spectrogram 1	1	0.6281	0.7006	25000	125000
6	Spectrogram 1	1	0.7305	0.8457	25000	125000
7	Spectrogram 1	1	0.8755	0.9566	25000	125000
8	Spectrogram 1	1	0.9993	1.0419	25000	125000
9	Spectrogram 1	1	1.1998	1.2766	25000	125000
10	Spectrogram 1	1	1.3278	1.4003	25000	125000
11	Spectrogram 1	1	1.4473	1.5411	25000	125000
12	Spectrogram 1	1	1.7374	1.8355	25000	125000
13	Spectrogram 1	1	1.8611	1.9294	25000	125000
14	Spectrogram 1	1	1.9507	1.9763	25000	125000
