Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0649	25000	125000
2	Spectrogram 1	1	0.1161	0.1715	25000	125000
3	Spectrogram 1	1	0.2185	0.2654	25000	125000
4	Spectrogram 1	1	0.3123	0.3507	25000	125000
5	Spectrogram 1	1	0.3934	0.4446	25000	125000
6	Spectrogram 1	1	0.4915	0.5598	25000	125000
7	Spectrogram 1	1	0.5982	0.6579	25000	125000
8	Spectrogram 1	1	0.7049	0.7731	25000	125000
9	Spectrogram 1	1	0.8158	0.8798	25000	125000
10	Spectrogram 1	1	0.9182	0.9822	25000	125000
11	Spectrogram 1	1	1.0206	1.0846	25000	125000
12	Spectrogram 1	1	1.1187	1.187	25000	125000
13	Spectrogram 1	1	1.2297	1.3022	25000	125000
14	Spectrogram 1	1	1.4899	1.5369	25000	125000
15	Spectrogram 1	1	1.6307	1.7715	25000	125000
16	Spectrogram 1	1	1.7971	1.9593	25000	125000
