Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1459	25000	125000
2	Spectrogram 1	1	0.1673	0.3038	25000	125000
3	Spectrogram 1	1	0.3209	0.4659	25000	125000
4	Spectrogram 1	1	0.5001	0.5683	25000	125000
5	Spectrogram 1	1	0.6153	0.6963	25000	125000
6	Spectrogram 1	1	0.7347	0.8073	25000	125000
7	Spectrogram 1	1	0.8414	0.9438	25000	125000
8	Spectrogram 1	1	0.9737	1.0419	25000	125000
9	Spectrogram 1	1	1.0803	1.1486	25000	125000
10	Spectrogram 1	1	1.1827	1.2638	25000	125000
11	Spectrogram 1	1	1.2979	1.4814	25000	125000
12	Spectrogram 1	1	1.5241	1.6094	25000	125000
13	Spectrogram 1	1	1.635	1.7289	25000	125000
