Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0307	25000	125000
2	Spectrogram 1	1	0.0734	0.2526	25000	125000
3	Spectrogram 1	1	0.3081	0.5385	25000	125000
4	Spectrogram 1	1	0.5598	0.7689	25000	125000
5	Spectrogram 1	1	0.803	0.9694	25000	125000
6	Spectrogram 1	1	0.9993	1.0846	25000	125000
7	Spectrogram 1	1	1.0974	1.1529	25000	125000
8	Spectrogram 1	1	1.1742	1.3321	25000	125000
9	Spectrogram 1	1	1.4857	1.6862	25000	125000
10	Spectrogram 1	1	1.7289	1.9294	25000	125000
