Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0905	0.2142	25000	125000
2	Spectrogram 1	1	0.3251	0.4275	25000	125000
3	Spectrogram 1	1	0.4531	0.5342	25000	125000
4	Spectrogram 1	1	0.5811	0.6579	25000	125000
5	Spectrogram 1	1	0.803	0.867	25000	125000
6	Spectrogram 1	1	0.9011	1.0846	25000	125000
7	Spectrogram 1	1	1.1102	1.2851	25000	125000
8	Spectrogram 1	1	1.3107	1.443	25000	125000
9	Spectrogram 1	1	1.4771	1.6009	25000	125000
10	Spectrogram 1	1	1.6137	1.699	25000	125000
11	Spectrogram 1	1	1.7118	1.8611	25000	125000
12	Spectrogram 1	1	1.8782	1.9763	25000	125000
