Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0265	0.1587	25000	125000
2	Spectrogram 1	1	0.1801	0.3081	25000	125000
3	Spectrogram 1	1	0.3251	0.4147	25000	125000
4	Spectrogram 1	1	0.4361	0.5086	25000	125000
5	Spectrogram 1	1	0.5385	0.6067	25000	125000
6	Spectrogram 1	1	0.6366	0.7817	25000	125000
7	Spectrogram 1	1	0.803	0.9225	25000	125000
8	Spectrogram 1	1	0.9481	1.0803	25000	125000
9	Spectrogram 1	1	1.1017	1.1657	25000	125000
10	Spectrogram 1	1	1.2041	1.2723	25000	125000
11	Spectrogram 1	1	1.3065	1.4515	25000	125000
12	Spectrogram 1	1	1.4771	1.6094	25000	125000
13	Spectrogram 1	1	1.6307	1.7033	25000	125000
14	Spectrogram 1	1	1.7417	1.8825	25000	125000
15	Spectrogram 1	1	1.9038	1.9763	25000	125000
