Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1033	0.1502	25000	125000
2	Spectrogram 1	1	0.2057	0.2654	25000	125000
3	Spectrogram 1	1	0.3123	0.4446	25000	125000
4	Spectrogram 1	1	0.4617	0.5385	25000	125000
5	Spectrogram 1	1	0.5513	0.6579	25000	125000
6	Spectrogram 1	1	0.7731	0.8286	25000	125000
7	Spectrogram 1	1	0.867	0.9054	25000	125000
8	Spectrogram 1	1	0.9651	1.0206	25000	125000
9	Spectrogram 1	1	1.059	1.1998	25000	125000
10	Spectrogram 1	1	1.2211	1.2937	25000	125000
11	Spectrogram 1	1	1.3235	1.3961	25000	125000
12	Spectrogram 1	1	1.4174	1.5411	25000	125000
13	Spectrogram 1	1	1.5667	1.7459	25000	125000
14	Spectrogram 1	1	1.7673	1.9337	25000	125000
