Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.3806	0.4233	25000	125000
2	Spectrogram 1	1	0.4659	0.5342	25000	125000
3	Spectrogram 1	1	0.5641	0.6579	25000	125000
4	Spectrogram 1	1	0.6793	0.7774	25000	125000
5	Spectrogram 1	1	0.803	0.8585	25000	125000
6	Spectrogram 1	1	0.8926	0.931	25000	125000
7	Spectrogram 1	1	1.1059	1.1443	25000	125000
8	Spectrogram 1	1	1.187	1.2595	25000	125000
9	Spectrogram 1	1	1.2979	1.379	25000	125000
10	Spectrogram 1	1	1.4174	1.4686	25000	125000
11	Spectrogram 1	1	1.5113	1.571	25000	125000
12	Spectrogram 1	1	1.6179	1.6606	25000	125000
13	Spectrogram 1	1	1.7118	1.827	25000	125000
14	Spectrogram 1	1	1.891	1.9294	25000	125000
