Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1246	25000	125000
2	Spectrogram 1	1	0.1587	0.2867	25000	125000
3	Spectrogram 1	1	0.4105	0.5299	25000	125000
4	Spectrogram 1	1	0.5683	0.7518	25000	125000
5	Spectrogram 1	1	0.7689	0.8414	25000	125000
6	Spectrogram 1	1	0.8713	0.9481	25000	125000
7	Spectrogram 1	1	0.9694	1.0889	25000	125000
8	Spectrogram 1	1	1.1145	1.2979	25000	125000
9	Spectrogram 1	1	1.3491	1.4729	25000	125000
10	Spectrogram 1	1	1.5155	1.6691	25000	125000
11	Spectrogram 1	1	1.7161	1.8654	25000	125000
12	Spectrogram 1	1	1.9038	1.9763	25000	125000
