Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1374	25000	125000
2	Spectrogram 1	1	0.1843	0.4019	25000	125000
3	Spectrogram 1	1	0.4361	0.5897	25000	125000
4	Spectrogram 1	1	0.6323	0.7603	25000	125000
5	Spectrogram 1	1	0.8585	0.9139	25000	125000
6	Spectrogram 1	1	0.9566	1.0163	25000	125000
7	Spectrogram 1	1	1.0761	1.1187	25000	125000
8	Spectrogram 1	1	1.2851	1.4046	25000	125000
9	Spectrogram 1	1	1.4131	1.7118	25000	125000
10	Spectrogram 1	1	1.7758	1.9721	25000	125000
