Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0435	25000	125000
2	Spectrogram 1	1	0.0691	0.1374	25000	125000
3	Spectrogram 1	1	0.1843	0.2526	25000	125000
4	Spectrogram 1	1	0.2995	0.3635	25000	125000
5	Spectrogram 1	1	0.4446	0.5257	25000	125000
6	Spectrogram 1	1	0.5897	0.6323	25000	125000
7	Spectrogram 1	1	0.6835	0.7475	25000	125000
8	Spectrogram 1	1	1.4515	1.5113	25000	125000
9	Spectrogram 1	1	1.6051	1.6478	25000	125000
10	Spectrogram 1	1	1.7203	1.7587	25000	125000
11	Spectrogram 1	1	1.8526	1.9081	25000	125000
