Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0307	25000	125000
2	Spectrogram 1	1	0.0734	0.2057	25000	125000
3	Spectrogram 1	1	0.2355	0.3038	25000	125000
4	Spectrogram 1	1	0.4361	0.4958	25000	125000
5	Spectrogram 1	1	0.611	0.739	25000	125000
6	Spectrogram 1	1	0.7689	0.8286	25000	125000
7	Spectrogram 1	1	0.867	0.9609	25000	125000
8	Spectrogram 1	1	0.9865	1.0889	25000	125000
9	Spectrogram 1	1	1.1102	1.1785	25000	125000
10	Spectrogram 1	1	1.2126	1.3961	25000	125000
11	Spectrogram 1	1	1.4387	1.4985	25000	125000
12	Spectrogram 1	1	1.5497	1.635	25000	125000
13	Spectrogram 1	1	1.6691	1.7929	25000	125000
14	Spectrogram 1	1	1.8526	1.9251	25000	125000
