Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0649	25000	125000
2	Spectrogram 1	1	0.0777	0.1801	25000	125000
3	Spectrogram 1	1	0.2014	0.3422	25000	125000
4	Spectrogram 1	1	0.3593	0.4574	25000	125000
5	Spectrogram 1	1	0.4745	0.5598	25000	125000
6	Spectrogram 1	1	0.5854	0.739	25000	125000
7	Spectrogram 1	1	0.7689	0.9267	25000	125000
8	Spectrogram 1	1	0.9395	0.9865	25000	125000
9	Spectrogram 1	1	1.0163	1.0761	25000	125000
10	Spectrogram 1	1	1.0931	1.1742	25000	125000
11	Spectrogram 1	1	1.187	1.2595	25000	125000
12	Spectrogram 1	1	1.2766	1.3278	25000	125000
13	Spectrogram 1	1	1.3619	1.4174	25000	125000
14	Spectrogram 1	1	1.4473	1.5027	25000	125000
15	Spectrogram 1	1	1.5411	1.5966	25000	125000
16	Spectrogram 1	1	1.6435	1.6905	25000	125000
