Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1545	25000	125000
2	Spectrogram 1	1	0.1843	0.2697	25000	125000
3	Spectrogram 1	1	0.3763	0.4361	25000	125000
4	Spectrogram 1	1	0.4787	0.5683	25000	125000
5	Spectrogram 1	1	0.6793	0.7475	25000	125000
6	Spectrogram 1	1	0.7817	0.8585	25000	125000
7	Spectrogram 1	1	0.8926	1.0291	25000	125000
8	Spectrogram 1	1	1.0547	1.1998	25000	125000
9	Spectrogram 1	1	1.2254	1.3705	25000	125000
10	Spectrogram 1	1	1.3961	1.5539	25000	125000
11	Spectrogram 1	1	1.5753	1.6905	25000	125000
12	Spectrogram 1	1	1.7587	1.8611	25000	125000
13	Spectrogram 1	1	1.8697	1.9763	25000	125000
