Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0435	0.1033	25000	125000
2	Spectrogram 1	1	0.1459	0.2825	25000	125000
3	Spectrogram 1	1	0.3081	0.5726	25000	125000
4	Spectrogram 1	1	0.9097	0.9822	25000	125000
5	Spectrogram 1	1	1.0206	1.0803	25000	125000
6	Spectrogram 1	1	1.1059	1.1657	25000	125000
7	Spectrogram 1	1	1.2126	1.2681	25000	125000
8	Spectrogram 1	1	1.315	1.3619	25000	125000
9	Spectrogram 1	1	1.4217	1.5155	25000	125000
10	Spectrogram 1	1	1.9038	1.9678	25000	125000
