Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0905	25000	125000
2	Spectrogram 1	1	0.1075	0.1929	25000	125000
3	Spectrogram 1	1	0.2057	0.2739	25000	125000
4	Spectrogram 1	1	0.3209	0.3891	25000	125000
5	Spectrogram 1	1	0.5257	0.6537	25000	125000
6	Spectrogram 1	1	0.675	0.739	25000	125000
7	Spectrogram 1	1	0.7817	0.9225	25000	125000
8	Spectrogram 1	1	0.9481	1.2254	25000	125000
9	Spectrogram 1	1	1.251	1.3107	25000	125000
10	Spectrogram 1	1	1.3449	1.4814	25000	125000
11	Spectrogram 1	1	1.5113	1.5795	25000	125000
12	Spectrogram 1	1	1.6606	1.827	25000	125000
13	Spectrogram 1	1	1.8441	1.9166	25000	125000
14	Spectrogram 1	1	1.9294	1.9763	25000	125000
