Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0777	0.1758	25000	125000
2	Spectrogram 1	1	0.2227	0.2867	25000	125000
3	Spectrogram 1	1	0.3507	0.4147	25000	125000
4	Spectrogram 1	1	0.4702	0.5342	25000	125000
5	Spectrogram 1	1	0.6025	0.6665	25000	125000
6	Spectrogram 1	1	0.8286	0.8627	25000	125000
7	Spectrogram 1	1	0.8841	0.931	25000	125000
8	Spectrogram 1	1	1.1401	1.2083	25000	125000
9	Spectrogram 1	1	1.251	1.3022	25000	125000
10	Spectrogram 1	1	1.5539	1.6009	25000	125000
11	Spectrogram 1	1	1.827	1.8867	25000	125000
12	Spectrogram 1	1	1.9209	1.9763	25000	125000
