Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0435	25000	125000
2	Spectrogram 1	1	0.0606	0.1502	25000	125000
3	Spectrogram 1	1	0.2441	0.3038	25000	125000
4	Spectrogram 1	1	0.3337	0.4019	25000	125000
5	Spectrogram 1	1	0.4745	0.5641	25000	125000
6	Spectrogram 1	1	0.5982	0.7689	25000	125000
7	Spectrogram 1	1	0.8073	0.867	25000	125000
8	Spectrogram 1	1	1.0078	1.0675	25000	125000
9	Spectrogram 1	1	1.0931	1.2339	25000	125000
10	Spectrogram 1	1	1.2553	1.3534	25000	125000
11	Spectrogram 1	1	1.3875	1.4558	25000	125000
12	Spectrogram 1	1	1.5753	1.6265	25000	125000
