Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.035	25000	125000
2	Spectrogram 1	1	0.0563	0.1246	25000	125000
3	Spectrogram 1	1	0.1459	0.2782	25000	125000
4	Spectrogram 1	1	0.2953	0.4361	25000	125000
5	Spectrogram 1	1	0.4617	0.5385	25000	125000
6	Spectrogram 1	1	0.5811	0.6409	25000	125000
7	Spectrogram 1	1	0.6707	0.7347	25000	125000
8	Spectrogram 1	1	0.7774	0.8499	25000	125000
9	Spectrogram 1	1	0.8883	1.0462	25000	125000
10	Spectrogram 1	1	1.0718	1.2382	25000	125000
11	Spectrogram 1	1	1.2723	1.4131	25000	125000
12	Spectrogram 1	1	1.4387	1.5539	25000	125000
13	Spectrogram 1	1	1.5753	1.6905	25000	125000
14	Spectrogram 1	1	1.7118	1.8355	25000	125000
15	Spectrogram 1	1	1.8611	1.9422	25000	125000
16	Spectrogram 1	1	1.9635	1.9763	25000	125000
